transaction_id,user_id,merchant_id,country,channel,datetime,Time,Amount,Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
T000010,U0114,M040,RO,mobile,2025-01-04T07:48:19,287299,98.02,0,-0.47775622748443225,-1.574109887371647,-0.47359431579984473,0.06379904853028434,0.5778603112651175,0.6682971330758806,0.9993256226187605,0.18248299811049287,-0.2010098510231114,0.7161781474024069,2.8432857041949666,0.4008958228025148,1.6841838178894015,0.0822658461397188,0.6108304758621425,-0.251029041234695,1.0402327583526672,0.36383719256179076,-0.7942528631826159,1.3792438850064053,-0.34236494646429805,-1.8826761196970583,0.21389142914636347,-0.2778316310612149,1.100265072508996,0.34616388058416475,-1.2538669703889216,0.6045687778087095
T000011,U0119,M017,ES,web,2025-01-05T00:57:01,349021,4.85,0,-0.17456664836110772,0.01527361023415883,-0.7193236075884128,0.35610570909387246,0.4435640278360681,0.1161241708959043,-0.06312335664271933,-0.7339806563683889,-0.14863790181231656,-0.9110000063175825,-0.4322406905678104,1.0010841541236712,0.4177420220128242,0.03792692233355197,1.2869325746286047,0.49649211231720575,-1.4438559447409907,0.6918916160514507,0.24385734065497833,-0.6342400879135909,0.2566726086982972,-0.052588660805849646,1.395955115167761,0.6072794654826201,-0.46684062249496205,-1.4471952341434944,-0.5209533048399144,-0.2408174725271657
T000012,U0034,M031,NL,mobile,2025-01-01T19:22:24,69744,85.12,0,-1.0821495243174204,-0.30201629245196554,-0.1939804101495433,-0.5151674116986852,0.037951672865383285,1.3429806793407717,-0.5642122003900761,1.0576929122545053,0.34347986457193974,-0.20052617762814587,-0.21387001906050315,0.03775560462808699,0.576598528659907,-0.6324489744036309,0.9443971818435621,1.224538496679042,-0.2616622173084709,-0.932428064504896,0.7057170868681395,0.26637278206875287,-0.12878886374758586,-0.7866589322641382,-0.34635409229770014,0.7773378528747337,1.7049524728153393,1.6616122248917105,1.2287594420948322,0.7082676922514286
T000013,U0101,M031,DE,pos,2025-01-06T02:39:54,441594,10.47,0,0.7024608891013372,-0.2925911271929065,-0.3213069802098079,-0.05209554490718303,-0.39439411401392566,-0.1535156452042951,0.736824908835639,0.18985474577979705,0.2977444228983299,0.12932830729391429,-1.3818882707609146,-0.3768274827754994,0.39803463747432183,-1.0473808046057052,-1.1056408641363566,1.6299087259273677,-0.5408476957160137,-1.1153107209568802,-0.6417139503874733,-0.3793168654599255,0.39107097440215083,0.9436855389351952,0.30290529246632714,-0.21845463015615485,2.078053810948848,-1.198227701090216,-0.5816056699161873,0.1497551879676348
T000014,U0084,M051,HU,web,2025-01-05T09:55:46,381346,97.24,0,0.7318728108936239,-0.17334116064190808,0.26021496850934867,0.16750632588141218,0.4699560896098382,-0.6045572840620373,-0.8523284596576176,0.07918922405127188,-0.1751833429032592,0.06013651338992528,1.9446091136375594,0.25767569199009155,-0.21637444229628422,-0.6336511321927124,-1.091870645285984,-1.2994943098484173,0.7688011378286642,0.24523513210691472,0.7094231376378177,-1.548932841590445,0.0693294811531788,-1.0463414822678005,-1.01847765286865,-0.362127136022132,-0.6239970534532305,0.9546977553032813,-0.514649273926546,-0.767040464845922
T000015,U0055,M037,NL,web,2025-01-14T00:37:15,1125435,10.42,0,0.054121171813669516,-1.1132980134060735,0.2298784667114624,1.366146639020885,1.682270881388781,0.578710449012207,0.967884539654179,-0.7071513495661883,-0.5854549344849527,-0.7358353373554701,0.19211682263587027,0.41724361521119935,0.7298268790890312,-1.5937388393368308,-0.2950278044861113,-1.3485398644914544,0.28274909465194326,-2.9933861770859203,1.5457532268545027,0.0334881769276574,-1.2850961825059515,-1.3336436560406524,0.30462723125949137,-0.1706621465959188,-0.793968864903428,0.739933602773455,-0.44341417791590504,-1.5004861037966606
T000016,U0067,M034,PL,pos,2025-01-04T21:44:18,337458,2.82,0,-0.26281850231918485,-0.28781087456249305,1.0964584597371034,0.24363364459651057,-1.068107965223228,-0.15383285456552798,0.866247959937997,0.8108163550401535,-0.1393751614816912,0.07249672385955196,0.2710518633760492,-1.0569297742783874,0.21735068902504512,-0.5926831981441011,0.10021630032419801,0.26777450685029336,-0.007499515755854504,-0.1581278178285887,0.26773251377371804,0.18548895636216545,1.057497047801757,-0.2312439880858538,0.12020609487314188,-1.906962026192816,-0.06680914803785555,1.2837825419442617,1.2543962582815875,-0.4095302833942443
T000017,U0139,M013,RO,pos,2025-01-12T13:51:33,1000293,131.27,1,2.811159346409669,1.9809795751613755,1.4420790780046502,-0.07742508085328725,1.7474279455504533,0.6468078347887916,0.9384534449743843,0.8021547893744604,2.7072745573712345,0.27144293211793746,0.5621621828498655,1.3967258175923645,-1.1805515593560996,-0.4596106275209766,2.629412061444307,0.5907361767778334,-0.10883835172091927,0.8455278478798101,1.6170525002926028,1.0647960471619025,2.7739599241776958,0.09004169753761304,1.512961021910899,0.9947332042167566,1.8334504342843012,1.4564800283696755,2.075193841884553,2.135957253040322
T000018,U0059,M007,ES,pos,2025-01-01T07:26:04,26764,74.98,0,0.11153272666201465,-1.0909387730078206,0.16941163820245342,-1.6810339375124814,-0.4464905937542932,-1.7732958317921326,0.563113220896049,-0.3402422659589788,2.1246172323006647,0.7110255646806234,1.1071592558725758,1.738618781711838,1.8227994298779489,0.19412065190664243,-1.2566388576210157,-0.08305285548561783,0.8115826319655423,1.3658207395354545,0.8770658990735393,-1.4142940261186199,-0.44050458346700044,0.12406330495135418,0.518185224485502,-0.49607626344619266,-1.036362329665188,0.22905992524182436,0.9514369147284927,-0.5370382421743931
T000019,U0198,M049,PL,web,2025-01-05T04:01:26,360086,34.27,0,-0.37383461239780197,0.048931731789362325,0.41871058582097753,0.41806208701164915,-1.5361855455103395,-0.7223506555556928,-1.2765278463959164,-0.5600208233515086,0.061305525355342456,0.05301616897384219,-0.6738941227099605,-0.10464684741099073,0.7099645169213349,-1.053573082903728,-0.359494660503478,0.29746749192373834,0.1486687859536584,-0.4020876576513645,0.538516151821936,1.3376268593260758,-0.19043908854118094,0.4066705465383267,0.4000097684108482,-0.42047659609364313,0.2535706147115761,-0.22516002741821628,-0.10190967017369552,-0.9554425468137612
T000020,U0148,M048,DE,pos,2025-01-06T01:22:10,436930,29.46,0,0.24152192857337784,-0.5233944526859539,0.29546346377318783,1.848848357629981,0.9764537759339645,1.0089357598722781,-1.4123560904820855,1.0458729916051086,0.6266585960360594,-1.3819819139686316,-1.175558035949087,-0.17188845339759762,0.41790425389511593,1.4035507742190019,1.0107119749409192,-0.04323996467265237,1.009696874677172,-0.6327197110377022,2.234205435377243,-0.09217472398404777,2.045554718734913,1.1858748789410973,-0.15676521857769035,1.1329325641658148,-0.9145597586947852,-2.0442458182579286,-0.5920044458613564,-1.3877273775830066
T000021,U0035,M052,FR,web,2025-01-03T02:09:51,180591,9.67,1,1.882493975493716,0.2785101661264824,2.0185901316824633,3.6454013206275273,2.235368934914145,1.7152730697223706,1.7271176940723463,0.8274870321841454,1.530573271525102,1.3139243949238246,3.6409229519101567,2.060833070608799,1.3649137376377074,-0.4292948343792813,2.34123164220146,2.0669646121543495,3.238123627076374,1.8329992923395946,2.4404556434268034,4.115746527791366,2.258656622317008,0.8419437192988259,2.573661788874417,1.4480715996806657,3.614480344359692,3.8853590844707284,2.718351513192824,3.7744138823931634
T000022,U0076,M015,HU,web,2025-01-13T18:50:24,1104624,17.24,0,-0.4058509197500508,-0.9948066836487609,-0.374459033771729,0.1419518970300534,-0.4349405181391845,0.8346054472355718,-0.24753969279866542,1.1011048251385855,0.191741563779985,-0.8341968992635439,1.2590928407799236,0.18814233622114157,1.450765352778919,1.5325681503654094,-0.5364442094602472,0.651406820828607,-0.6741832690293891,-0.5704455960212849,-0.8275310762444251,1.8232736121629922,1.5163466037708806,1.4880943373817828,-1.2666600932446757,0.6129223067039905,-0.34810666971351767,-0.6234022785393996,-0.11467528840698736,0.23636674899684085
T000023,U0012,M000,FR,mobile,2025-01-09T00:26:31,692791,10.23,1,0.5959223430720696,2.1989414116515933,2.306312114548735,1.2237244497229547,1.6246229684272266,2.6245381545496667,2.3610908812213385,1.7838871234150313,2.039708457387226,3.273897733162741,1.3591517354074187,1.417255748815552,1.3464977514837189,0.9497862000069316,2.6584149711923826,0.6607778400395954,1.207480404959622,0.8413917553763033,1.5424891864018813,1.8974344982563083,1.404460055894669,0.8458970708178907,1.1204863776434162,0.6689923054489929,1.0017692049038052,1.6406963940678754,1.8501127794562109,-0.19025413531794855
T000024,U0055,M015,FR,pos,2025-01-14T02:53:19,1133599,53.23,0,1.9931882176188085,-0.3003082093488267,1.40328385180942,0.46125345367143755,-1.4305024209801296,-0.5959142141739986,1.07306587886729,-1.5546426477325037,0.017868732484254333,-2.0224042121792967,-1.5545804468472608,0.7822467827016212,-1.1130705017182028,-2.482508411884516,-1.1867289293090582,0.18872115524946068,-0.21313895824740187,-0.38134883447926404,-1.9036685165048715,0.8488994781395218,0.12212149422429809,-0.09352671425092718,-1.1424202612596959,-0.9751745017975646,-1.215685421031799,-0.604208320261612,-0.19931336017156523,0.9248918124230083
T000025,U0078,M033,IT,pos,2025-01-09T05:34:38,711278,75.42,0,0.06601918978633245,1.3779373198495593,2.3530040109849835,1.2169504372074291,0.8352122402721502,0.009558364860999563,1.7463847974626212,0.7705757718798759,-1.0888968132061874,-0.7854729655498919,1.2458497699064892,0.13563155588823775,-0.2515791359942374,-1.9620426166337395,-0.26238391256198895,-0.15032696165553677,0.24498340881809993,-0.7255624333604375,-1.228570864473301,1.3650496794209321,-0.2116552590842535,0.16773165583657382,-1.3725759137043207,-0.37191037825647427,-0.28058897506175473,1.7444924246582094,-0.4117180595401857,0.02466395194884355
T000026,U0031,M051,DE,web,2025-01-07T19:51:36,589896,86.03,0,2.222977345489329,0.2563577876527755,-0.38425659061940154,0.6202187884262822,0.49890507000679396,1.2539278411319588,1.4520293074501311,-0.24046318558564708,-0.543079028506762,1.4578039652831838,-0.3683095747026968,1.6643975996486842,-0.12567513793234575,0.25689985983456176,-1.5929491312007762,-0.04508069319639961,-1.5327726534966293,0.5955415265637874,0.6552836183873835,1.4097840746466392,0.00268441788053277,-0.24005106025082532,-0.17003666019474412,-0.26537086634657625,-0.29071554034081454,1.225953327346771,-0.763147870672825,-1.6835240962717664
T000027,U0026,M035,NL,web,2025-01-10T04:50:47,795047,35.13,0,-0.4771587056029579,0.09971685510334964,0.03703244065804709,0.5424126613066134,-0.4276422531794931,0.8998520391718671,-0.6752266234658475,3.037827422960358,-1.2231490557869498,0.3761131698212108,0.08223261732236278,-0.730086394785442,-0.671134121004833,0.9504226133304569,0.31706142573824214,1.280134119688036,-0.18273218569221597,0.6046189579352698,0.37899451712893784,0.12268000523813301,-0.1930621065802821,-1.5691632984437827,1.28609761988238,-0.6360189965108983,-1.6520420827662308,-1.1245675071803474,1.331576258337345,1.4065705079727397
T000028,U0091,M029,US,mobile,2025-01-05T05:03:01,363781,104.14,0,1.0897850238451217,-0.5247890301415032,0.4037914261811475,2.0740552502824343,1.6020433121007065,0.5421738325596447,0.044794311467139476,0.43012524291358845,1.8868983448622378,0.3569043808239724,-0.41782967278004157,0.19594299277884292,0.7602883840361876,-0.5284859318335515,-0.6297446098490062,-0.61895657077937,-1.112348215890021,0.618127468715458,-2.5229466695772733,-0.9145544129848522,-0.6817274337747181,0.7423767964297879,0.6111198443584659,1.7283927769581926,0.04111450494808714,0.9929542225366352,0.001769427206637997,-1.4211813061120713
T000029,U0087,M031,NL,web,2025-01-01T15:27:36,55656,5.06,1,0.4476609536836045,1.7334757297466814,1.5181847093889353,0.05219502228008577,2.3163876697559393,1.871766114911174,3.13866461389103,1.982775283508172,1.4076410290137416,2.0640068855613065,2.600828994383596,2.9970913431458914,1.5223223709127225,2.9605250543341763,3.416138862313975,2.4502949399804415,-0.6167560978143771,0.9188013455106625,-0.8396629191734739,0.24647865428468418,2.9290081620112214,1.3844744659386627,3.4476502879779507,2.2476419660411198,2.1973720385586843,1.0106678176369481,1.801727466515047,0.6403202355270801
T000030,U0149,M035,RO,mobile,2025-01-04T01:27:20,264440,9.15,1,2.0276631385999804,0.42172825614915754,1.8033964872699173,1.8047568950931425,2.828205480753995,1.4210028176411766,1.0383725512924413,3.105261448591868,1.3555212415400595,1.4729506774539125,2.7985432142010978,2.945419005249747,0.6546812200087848,0.9346375518557284,2.4881845979991715,2.1226794981206822,1.8087399942526312,2.670481024083471,1.9967949344926408,2.3232370266309115,2.620931779005487,1.5772436261043377,1.1126806525701713,0.5716785553370007,1.536031986163759,0.7854038553186042,-0.6846419038435401,1.7007803696785373
T000031,U0059,M029,ES,pos,2025-01-11T11:19:31,904771,5.01,0,1.1013658819891163,0.5336904975265113,-1.960138527047181,-0.04559970805645508,0.190481057277746,0.21857631504363537,2.0317381750292745,-2.8334809013045383,1.1360303678122672,-0.6711813045609567,-0.24414909152370043,-1.0458160741178086,-1.2903957061456335,0.3061113013118435,-1.0513637080170541,-0.2930287496081682,-0.8552485802009391,-0.4286644545996273,0.48974624569180497,0.6848355776103334,1.1295615314001124,0.6666391142095113,1.4262013519252605,-0.37366058988901923,-1.118566005424622,0.3574412149352072,1.7406521927296403,1.128522880937181
T000032,U0113,M051,PL,pos,2025-01-12T11:48:11,992891,40.76,0,-0.431552762524036,-1.0017816974634453,0.9996364421467944,2.501055607873901,0.32940285047646656,-0.20492357757513277,-0.4101224696639658,-0.790529742933876,0.23312347188821805,-1.085693820706673,0.7819526664794991,-1.731735692272068,-1.5531730256965466,0.06785939050260492,1.6038812392432575,1.611111572234878,0.1260872953258064,-0.10994213937039583,-0.7872668519082722,-1.9269834713932847,0.8767524581228886,0.20168900504363962,-0.8750140576338309,-0.9933436605411944,1.7719189211012094,0.34915704429388467,-0.4507159556620756,-0.3731430380569912
T000033,U0031,M017,ES,web,2025-01-03T11:08:34,212914,79.45,0,-0.06173320517824671,0.6413375132679588,-1.0033890707951463,-0.6540340268045681,-0.3264253671972731,1.4759263752937615,-0.226547433742627,0.5065862092855242,0.21780732255236387,0.10658082477890854,0.22766089273515283,-0.38267403775353687,-1.4148806578100268,0.055594585572044886,1.0722319623696857,-0.5841616625311445,-2.6814019208467443,-0.17172611359029474,-0.9138641460862436,-1.0134996372944132,0.12681166561128945,-0.18055846122956695,-1.0185879878322284,-1.3637240925703866,-0.8174477671679419,-0.4568882035707255,0.32408799723957754,0.4366603930199978
T000034,U0180,M025,US,web,2025-01-06T07:40:40,459640,51.69,0,-0.17023552116681712,0.5942089099029718,0.15312391059707312,-0.6707965216048228,0.6971678281220354,0.30939250260664225,-1.5480113591119107,-0.2621331443670748,0.07860927924590218,-0.27381449474105507,-1.4877613158079948,1.6084331884416265,0.7850857166833058,1.0374566256171858,-1.1531319893673257,-0.4388111794517208,1.7849701783518248,-0.812071143449317,-0.6150935704350265,1.0537717847551558,0.17156401069995084,0.5140909921731045,-1.0373316259383893,0.35706353153941167,0.5474887857211552,-0.472168716118945,0.9518088631688707,-0.4128198126301929
T000035,U0019,M019,DE,web,2025-01-14T02:04:24,1130664,64.51,0,-2.0390265010818784,-0.7762830098031377,-1.5061933486678567,0.2994621649496643,-0.40634949054306474,-0.042975889037055064,1.667911818488776,-0.32501436078865875,1.5968764252382501,-0.28965468895410534,-0.17028900088159027,-0.46607008014587425,-0.978038770494795,0.37366543201965824,-0.19705786671540937,-0.17869187549438859,0.1861460750789317,1.4471656004324418,0.9863987403521578,0.8404886056618405,0.915482445517863,-0.31193002359420247,-1.9870274997229072,-1.02438890308779,0.684320870057776,-0.2805736082102826,0.8762381888234841,-0.6080872870501163
T000036,U0176,M029,US,mobile,2025-01-03T18:10:37,238237,81.96,0,-1.0679252761874924,-0.3037981874488714,-0.9523725291048111,-0.1071541204115676,-0.4836021267973762,-0.04800676244974049,0.6065216003826014,0.19258555033694183,0.2318453259491832,-0.17512668794763703,0.5297083461898566,-0.2676741131748104,1.2266214030109088,1.2534235828060456,2.3084437386130725,0.5949266677337925,-0.14044216554430372,0.06633112037450599,-2.193466334097664,-1.2567256768629917,-0.04557908075398087,-0.6781637410970367,0.7254130031467653,0.21720101876608525,-0.024415000405180045,-0.06594378071590246,1.7085139312999895,0.8192365919351206
T000037,U0091,M006,US,mobile,2025-01-06T03:08:33,443313,6.28,1,2.2755532556513565,0.17465703233949337,2.523098337222561,1.6570550493801077,3.27936390324279,1.831373045834955,1.0357959813192095,3.3199553763663383,2.8549464210762503,1.2351534527852825,1.53360922517078,2.1901889493757687,1.7051696639324097,1.0457020480594263,-0.13037630574517456,0.7193959595915893,2.691064806736674,1.2576679681316523,0.7161187725206426,1.752196409579199,1.2778936951761506,1.2575719817290687,-0.9549270907647824,2.8364187086415846,1.3586997784105006,3.546701795043761,0.34788536331925024,0.34793111266970334
T000038,U0187,M054,FR,pos,2025-01-03T04:36:28,189388,49.31,0,-0.3885721217840645,-0.053523292362554174,-0.5981076359060047,0.4867013185597198,-9.866109043252049e-05,0.708726639758586,-0.013745075428432315,-0.13929420368308554,0.18386036173636075,0.7244512127206331,-0.0026046226635717392,0.5958061955875178,-0.08905070305516104,1.0347170017215623,-0.511389256229065,-1.4166369640987004,-0.4822305501234904,-0.9764038534382515,-0.03240127048974827,1.6476906938004274,-0.34516377231849266,0.4522484852972753,-0.9802988587680049,0.39710838073424787,0.011746808355740261,-0.23804825747888325,1.3949494829272382,0.8027559177330658
T000039,U0052,M027,FR,web,2025-01-14T19:54:35,1194875,31.3,0,0.06470410464492435,-0.530758161236158,0.7402780147181297,-1.7913018529735885,-0.7017772634734712,1.1694026483499418,1.5127511888402725,-1.5424882928082495,-0.02409419128731089,0.5617189817717182,-1.043986570071611,0.03609022252600037,-0.02222432167080651,-0.48008964245531893,-1.3683008275795498,2.2723741013248717,0.633623958241601,0.6866015431039308,-0.4859620742195765,0.3296624110332825,-1.0488694261048672,-1.7864629770392777,-0.28147895402097206,0.2633110533574298,-0.08676244820020501,-0.20630411571049415,-0.5981848800700528,-0.333922800841418
T000040,U0088,M029,US,mobile,2025-01-12T15:30:13,1006213,51.34,0,-0.936086031813007,1.7045091983360106,-0.14348338412568618,0.13211750755437565,-0.6803135083648579,-0.4911627911841799,0.4278030921206587,-0.19286061802367613,-0.30392949397096347,1.6434409158053307,0.4014084548783487,1.1625717638334547,0.7741877892500892,1.18479982465227,0.6395517528450302,-0.03876633199394794,-0.0010378039009249164,-1.4082291424658848,-2.0822967284442937,-0.037861966939254185,-0.2235971216393287,-0.21059560028368243,0.6145142954542527,0.040724856171176396,-1.51446693788312,-0.0008632440006424983,-2.0841572547835634,0.5582405479255357
T000041,U0135,M009,US,mobile,2025-01-08T10:08:49,641329,53.92,0,0.7927917384259602,0.31318323012126753,0.025800970854045716,-1.2022947938419857,0.832783336432871,-0.3360032403509343,1.6425256638603505,0.2584948187653354,0.4893500993443585,-0.152832879111847,-0.13690193907228806,-0.17467483876406228,2.531496788067725,-0.1425712264499014,-2.3315453798388655,-0.8040301385102794,-0.6895607588330577,-1.055469590697526,0.7926553482662549,-0.28012834729557456,-1.1213127117166426,0.06996993531030232,-0.8775994576831002,1.7309495380969753,0.5587703734786837,-0.1165520590820056,0.7897240117053554,-0.6183519882383386
T000042,U0087,M051,DE,pos,2025-01-09T07:46:24,719184,105.25,0,0.14397869005105274,-0.6416491314890459,-0.30635018161402966,1.0441029703016704,0.5692271764516805,-0.35531499273178924,0.1925179844566628,-0.057129422635491575,-0.7064085452402563,0.2495092426175628,-1.0641271315397882,1.8638086564998577,0.3545251654353059,0.15279036754516595,-0.4692293481891804,-2.2695515358031417,-0.43741807360929413,-0.0786513798242544,-1.084096406894807,0.673921411942316,1.6472261377367845,0.9397422674152988,0.353100194144527,-0.16521060889956812,0.1964599099426358,0.7844938738111774,-1.1923853469343828,-0.0722688912736434
T000043,U0089,M007,DE,mobile,2025-01-05T14:11:22,396682,38.68,0,0.18997070855382692,-0.013410608655005601,1.0738288164796863,-0.4736528827463102,-0.9154529969350623,0.5861247796995475,-0.7076325093184793,1.9962201204117132,-0.40095495902804174,-0.03353102587478268,0.09469560597427874,-1.9067836115941847,0.11032951114648977,-1.9990613877537304,0.9130742394012407,-0.27802421510923164,-0.9501415436090401,0.46406210269324943,-0.36182858502651855,-1.9214855659564354,0.31391361603465484,0.4629690481572414,0.5147983108245605,1.852574304908301,-1.0649548367677901,-1.6001425968397558,-0.4001211135109659,0.005072361054036384
T000044,U0189,M004,RO,mobile,2025-01-03T23:13:32,256412,42.67,0,0.8238793409235023,-0.5193700476428965,-0.3655078803591986,-0.3025711950384816,0.5718327493702388,1.0356873725374285,-0.6988745136969087,1.0933108181087177,0.8059301988782589,0.47281065920359444,-1.2052539880357853,-0.8030247662579738,1.0820478958831017,-2.2292714865528374,1.6827594921315792,0.34861244676608105,-0.8776351079669131,0.4583802668918893,-0.6663966717567075,-0.0403632922230963,1.3946426505297473,1.2481236009470367,-0.06062884527728571,-1.4472761818148765,1.0134974758184838,0.27005584415284606,-2.5165176425991223,-1.570513760137122
T000045,U0122,M022,IT,web,2025-01-07T15:13:33,573213,32.7,0,0.3500022673160831,-1.154456832737021,-1.337621068957367,-2.028851803093276,0.2154248847611333,-0.7170993645567524,0.8679162656959136,-0.45303245543850545,-1.6681519821039812,-0.4006580139957533,0.9547654699639466,-0.4879872940153706,0.36365994472383684,-0.5590043702352389,0.26094291243431567,1.0339535628444163,0.018916925891401454,0.32652753611552,0.3208197053554763,-0.5974784911594951,0.5120968156945377,0.005402244166225157,0.5039661124391572,0.7937030241052867,-0.7446543843171922,-0.34925545750861847,2.5177415673085526,0.596565144912721
